,id,accuracy_rating,allows_children,allows_infants,allows_pets,avg_rating,bathrooms,bedrooms,beds,can_instant_book,cancel_policy,checkin_rating,city,cleaning_fee,cleanliness_rating,communication_rating,host_verified,is_business_travel_ready,is_new_listing,is_super_host,kicker_content_message,latitude,localized_city,location_rating,longitude,max_nights,min_nights,monthly_price_factor,name,person_capacity,picture_count,price_string,property_type_id,response_rate,response_time,review_count,review_score,reviews_count,room_and_property_type,room_type,room_type_category,space_type,star_rating,value_rating,visible_review_count,weekly_price_factor,extra_people,security,air_conditioning,balcony,nature_and_views,bed_linen,tv,coffee_machine,cooking_basics,white_goods,elevator,child_friendly,parking,outdoor_space,host_greeting,internet,long_term_stays,private_entrance,paikkakunnat
87,18056441,10.0,1.0,1.0,0.0,4.85,1.0,0.0,2.0,1,CANCEL_FLEXIBLE,10.0,Helsinki,11,10.0,10.0,0,0,0,0,Entire apartment,60.16396999999999,Helsinki,10.0,24.92801,1125,1,0.85,Disinfected well & central Kalevankatu home,4,25,106,1.0,100.0,within an hour,214.0,98.0,195,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,10.0,214.0,0.9,11,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Kluuvi
88,32062249,10.0,1.0,1.0,0.0,4.78,1.0,1.0,1.0,0,CANCEL_MODERATE,10.0,Helsinki,0,10.0,10.0,0,0,0,1,Entire apartment,60.17482,Helsingfors,10.0,24.95901,1125,1,0.8,Casa Kruna,3,12,90,1.0,100.0,within an hour,214.0,98.0,55,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,10.0,214.0,0.9,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Etu-Töölö
89,16106110,10.0,1.0,1.0,0.0,4.93,1.5,1.0,1.0,0,CANCEL_FLEXIBLE,10.0,Helsinki,22,10.0,10.0,0,0,0,1,Entire apartment,60.16369,Helsinki,10.0,24.92686,5,1,0.71,Delightful two room apartment in central Helsinki,3,9,89,1.0,100.0,within an hour,214.0,98.0,15,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,10.0,214.0,0.86,22,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Kamppi
90,41799984,10.0,1.0,1.0,0.0,,4.0,1.0,2.0,1,CANCEL_FLEXIBLE,10.0,Helsinki,0,10.0,10.0,0,0,0,0,Hostel room,60.17876999999999,Helsingfors,10.0,24.9578,1125,1,0.0,2-х местный. №4. · Hotel-hostel INNTOURIST in the CENTER of Helsinki,2,16,55,45.0,100.0,within an hour,214.0,98.0,0,Private room in hostel,Private room,private_room,Hostel room,,10.0,214.0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Ullanlinna
91,41083834,10.0,1.0,1.0,0.0,,1.5,1.0,1.0,1,CANCEL_FLEXIBLE,10.0,Helsinki,0,10.0,10.0,0,0,1,0,Private room,60.23954000000001,Helsinki,10.0,24.85264,1125,1,0.9,"Private room/sauna,in a cosy flat near HKI city",2,7,31,1.0,100.0,within a few hours,214.0,98.0,0,Private room in apartment,Private room,private_room,Private room,,10.0,214.0,0.95,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Linjat
92,26730354,10.0,1.0,1.0,0.0,4.68,1.0,4.0,1.0,0,CANCEL_FLEXIBLE,10.0,Helsinki,11,10.0,10.0,0,0,0,0,Private room,60.23279,Helsinki,10.0,25.030179999999998,1125,1,0.69,"Huone viisiöstä vuokrataan, hyvät julkiset kulkuyhteydet.",2,13,39,1.0,100.0,within an hour,214.0,98.0,35,Private room in apartment,Private room,private_room,Private room,4.5,10.0,214.0,0.88,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Kumpula
93,36127077,10.0,1.0,1.0,0.0,4.81,1.5,1.0,3.0,0,CANCEL_MODERATE,10.0,Helsinki,0,10.0,10.0,0,0,0,1,Private room,60.25662,Helsinki,10.0,24.98816,21,1,0.8,Studio -like space in a peaceful neighbourhood,2,14,54,53.0,100.0,within an hour,214.0,98.0,42,Private room in guest suite,Private room,private_room,Private room,5.0,10.0,214.0,0.9,11,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,Itä-Pasila
94,37279768,10.0,1.0,1.0,0.0,4.81,1.5,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,33,10.0,10.0,0,0,0,1,Entire apartment,60.17158000000001,Helsinki,10.0,24.9444,1125,1,0.0,Downtown family comfort beauty,6,8,116,1.0,100.0,within an hour,385.0,95.0,16,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,10.0,385.0,0.0,22,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Itä-Pasila
95,22759628,10.0,1.0,1.0,0.0,4.34,1.0,1.0,1.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,11,10.0,10.0,0,0,0,0,Private room,60.17876999999999,Helsingfors,10.0,24.95429,20,1,0.9,Up the Stairs Bedroom Deluxe,2,10,65,37.0,100.0,within an hour,385.0,95.0,51,Private room in condominium,Private room,private_room,Private room,4.5,10.0,385.0,0.9,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Pikku Huopalahti
96,21821456,10.0,1.0,1.0,0.0,4.6,1.0,1.0,4.0,1,CANCEL_MODERATE,10.0,Helsinki,38,10.0,10.0,0,0,0,0,Entire apartment,60.17111,Helsinki,10.0,24.92836,1125,2,0.0,New cozy apartment with best location in Helsinki,6,11,122,1.0,100.0,within an hour,385.0,95.0,62,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5,10.0,385.0,0.0,16,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Kamppi
97,31390306,10.0,1.0,1.0,0.0,4.9,1.5,0.0,1.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,24,10.0,10.0,0,0,0,0,Entire condominium,60.18456,Helsingfors,10.0,24.95495,7,1,0.0,A beautiful Studio in trendy Kallio/Torkkelinmäki,3,14,101,37.0,100.0,within an hour,385.0,95.0,10,Entire condominium,Entire home/apt,entire_home,Entire condominium,5.0,10.0,385.0,0.85,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Taka-Töölö
98,21571373,10.0,1.0,1.0,0.0,4.12,1.0,1.0,4.0,1,CANCEL_MODERATE,10.0,Helsinki,38,10.0,10.0,0,0,0,0,Entire apartment,60.16455,Helsinki,10.0,24.94293,1125,2,0.0,Charming apartment in the Design District,6,15,115,1.0,100.0,within an hour,385.0,95.0,78,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.0,10.0,385.0,0.0,16,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Vilhonvuori
99,40342883,10.0,1.0,1.0,0.0,5.0,2.0,1.0,2.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,20,10.0,10.0,0,0,0,0,Entire apartment,60.18906,Helsingfors,10.0,24.9151,1125,1,0.8,Urban center studio Töölö,4,7,88,1.0,100.0,within an hour,385.0,95.0,16,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,10.0,385.0,0.85,16,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Etu-Töölö
100,15459751,10.0,1.0,1.0,0.0,4.93,1.5,1.0,7.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,0,10.0,10.0,0,0,0,1,Entire apartment,60.227090000000004,Helsinki,10.0,24.96264,360,1,0.85,Spacious 2-Room Apartment Near Airport and City,10,43,95,1.0,100.0,within an hour,385.0,95.0,237,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,10.0,385.0,0.9,22,272,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Pikku Huopalahti
101,26804939,10.0,1.0,1.0,0.0,4.61,1.5,1.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,0,10.0,10.0,0,0,0,0,Entire apartment,60.18366999999999,Helsinki,10.0,24.943189999999998,1125,1,0.7,"Two rooms in Kallio, spacious and convenient.",4,5,83,1.0,70.0,within a few hours,385.0,95.0,36,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5,10.0,385.0,0.8,5,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Kamppi
102,41006272,10.0,1.0,1.0,0.0,,1.0,1.0,1.0,1,CANCEL_MODERATE,10.0,Helsinki,5,10.0,10.0,0,0,0,0,Shared room,60.171859999999995,Helsingfors,10.0,24.91893,1125,1,0.0,"Shared Room in Central Area, Upscale yet relaxed",2,6,45,1.0,100.0,within an hour,385.0,95.0,2,Shared room in apartment,Shared room,shared_room,Shared room,,10.0,385.0,0.0,11,434,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Punavuori
103,41800605,10.0,1.0,1.0,0.0,,4.0,1.0,2.0,1,CANCEL_FLEXIBLE,10.0,Helsinki,0,10.0,10.0,0,0,0,0,Hostel room,60.17928000000001,Helsingfors,10.0,24.95824,1125,1,0.0,2-х местный. №5. · Hotel-hostel INNTOURIST in the CENTER of Helsinki,2,18,55,45.0,100.0,within an hour,385.0,95.0,0,Private room in hostel,Private room,private_room,Hostel room,,10.0,385.0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Kamppi
104,31800006,10.0,1.0,1.0,0.0,4.92,1.0,2.0,3.0,1,CANCEL_FLEXIBLE,10.0,Helsinki,49,10.0,10.0,0,0,0,1,Entire apartment,60.16141,Helsinki,10.0,24.93654,1125,1,0.0,Central 2-Bedroom Design Apartment,6,15,164,47.0,100.0,within an hour,385.0,95.0,36,Entire serviced apartment,Entire home/apt,entire_home,Entire apartment,5.0,10.0,385.0,0.0,33,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Harju
105,41639650,10.0,1.0,1.0,0.0,4.6,1.0,0.0,2.0,0,CANCEL_MODERATE,10.0,Helsinki,0,10.0,10.0,0,0,0,0,Entire apartment,60.179990000000004,Helsinki,10.0,24.956020000000002,7,1,0.85,Skandinaavinen minimalistin kaunis yksiö,2,9,90,1.0,100.0,within a few hours,385.0,95.0,5,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5,10.0,385.0,0.89,0,4347,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Kontula
106,11349996,10.0,1.0,1.0,0.0,4.42,1.5,2.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,43,10.0,10.0,0,0,0,0,Entire apartment,60.16944,Helsinki,10.0,24.93189,90,1,0.84,You can´t be more central than this,5,46,201,1.0,0.0,unknown,385.0,95.0,204,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5,10.0,385.0,0.9,22,217,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Kamppi
107,11995784,10.0,1.0,1.0,0.0,4.81,1.0,1.0,1.0,0,CANCEL_MODERATE,10.0,Helsinki,27,10.0,10.0,0,0,0,0,Private room,60.16588,Helsinki,10.0,24.9436,60,1,0.65,"Spacious room in a strict centre, Design District",2,14,96,1.0,100.0,within an hour,385.0,95.0,112,Private room in apartment,Private room,private_room,Private room,5.0,10.0,385.0,0.9,22,217,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Kluuvi
108,28039361,9.0,1.0,1.0,0.0,4.74,1.0,2.0,3.0,1,CANCEL_MODERATE,9.0,Helsinki,33,9.0,10.0,0,0,0,1,Entire loft,60.17633000000001,Helsinki,10.0,24.92625,1125,1,0.0,Cosy and elegant city center  apartment with sauna,6,23,154,35.0,100.0,within an hour,62.0,92.0,84,Entire loft,Entire home/apt,entire_home,Entire loft,5.0,9.0,62.0,0.0,11,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Alppila
109,30979980,9.0,1.0,1.0,0.0,4.45,1.0,0.0,3.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,43,9.0,10.0,0,0,0,1,Entire apartment,60.168769999999995,Helsinki,10.0,24.93597,1125,1,0.85,Charming Home in the City Centre,5,9,122,1.0,100.0,within an hour,62.0,92.0,11,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5,9.0,62.0,0.9,16,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Etu-Töölö
110,32969952,9.0,1.0,1.0,0.0,4.88,1.0,1.0,1.0,1,CANCEL_MODERATE,9.0,Helsinki,13,9.0,10.0,0,0,0,0,Entire apartment,60.15778,Helsinki,10.0,24.94277,1125,1,0.85,"Disinfected well,  2-room home in Eira-area",3,35,104,1.0,100.0,within an hour,62.0,92.0,51,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,9.0,62.0,0.9,11,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Etu-Töölö
111,5831765,9.0,1.0,1.0,0.0,4.85,1.0,1.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,43,9.0,10.0,0,0,0,1,Entire apartment,60.17035,Helsinki,10.0,24.9462,1125,1,0.85,Modern Home 48,4,9,138,1.0,100.0,within an hour,62.0,92.0,55,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,9.0,62.0,0.9,16,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Myllypuro
112,35106534,9.0,1.0,1.0,0.0,4.91,1.5,1.0,2.0,0,CANCEL_FLEXIBLE,9.0,Helsinki,0,9.0,10.0,0,0,0,1,Entire apartment,60.2136,Helsinki,10.0,24.90008,14,1,1.0,Authentic neighborhood near bustling city center,2,11,77,1.0,100.0,within an hour,62.0,92.0,45,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,9.0,62.0,1.0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,Kamppi
113,26629536,9.0,1.0,1.0,0.0,4.86,1.5,0.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,43,9.0,10.0,0,0,0,1,Entire apartment,60.17174,Helsinki,10.0,24.94574,1125,1,0.0,Downtown high in the sky beauty,8,30,167,1.0,100.0,within an hour,62.0,92.0,144,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,9.0,62.0,0.0,33,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Ullanlinna
114,41005759,9.0,1.0,1.0,0.0,,1.0,1.0,1.0,1,CANCEL_MODERATE,9.0,Helsinki,7,9.0,10.0,0,0,0,0,Private room,60.17213,Helsingfors,10.0,24.91889,1125,1,0.0,"Stay in Central Area, Upscale yet relaxed",2,6,66,1.0,100.0,within an hour,62.0,92.0,2,Private room in apartment,Private room,private_room,Private room,,9.0,62.0,0.0,8,434,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Vallila
115,37489336,9.0,1.0,1.0,0.0,4.94,1.0,0.0,1.0,0,CANCEL_FLEXIBLE,9.0,Helsinki,0,9.0,10.0,0,0,0,1,Entire apartment,60.18866,Helsinki,10.0,24.954710000000002,1125,1,0.8,"**30m2 Hippie district apartment, portable WIFI**",4,17,88,1.0,100.0,within an hour,62.0,92.0,17,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,9.0,62.0,0.85,16,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,Siltasaari
116,40478353,9.0,1.0,1.0,0.0,,1.5,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,16,9.0,10.0,0,0,0,0,Private room,60.2335,Helsinki,10.0,24.9645,7,1,0.0,Pieni asuntovaunu metsän laidalla.,2,10,35,38.0,100.0,within an hour,62.0,92.0,2,Private room in bungalow,Private room,private_room,Private room,,9.0,62.0,0.0,11,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Nordsjön kartano
117,40571070,9.0,1.0,1.0,0.0,4.8,1.0,1.0,1.0,1,CANCEL_MODERATE,9.0,Helsinki,38,9.0,10.0,0,0,0,0,Entire apartment,60.16604,Helsinki,10.0,24.93096,1125,2,0.0,Central 1BR city apartment with park view,4,7,115,1.0,100.0,within an hour,62.0,92.0,5,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,9.0,62.0,0.0,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Meri-Rastila
118,27872139,9.0,1.0,1.0,0.0,4.47,2.5,1.0,1.0,1,CANCEL_MODERATE,9.0,Helsinki,33,9.0,10.0,0,0,0,0,Private room,60.18734,Helsinki,10.0,24.87107,1125,1,0.85,COZY SINGLEROOM ON BEUTIFUL ISLAND,1,31,76,2.0,100.0,within an hour,62.0,92.0,19,Private room in house,Private room,private_room,Private room,4.5,9.0,62.0,0.95,0,326,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Kluuvi
119,31302917,9.0,1.0,1.0,0.0,3.95,1.0,0.0,1.0,0,CANCEL_MODERATE,9.0,Helsinki,16,9.0,10.0,0,0,0,0,Entire apartment,60.16684,Helsingfors,10.0,24.92748,1125,1,0.0,Kamppi's private little studio,2,6,78,1.0,100.0,within an hour,62.0,92.0,63,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.0,9.0,62.0,0.85,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ullanlinna
120,21493943,9.0,1.0,1.0,0.0,4.2,1.0,1.0,1.0,1,CANCEL_MODERATE,9.0,Helsinki,38,9.0,10.0,0,0,0,0,Entire apartment,60.16176,Helsinki,10.0,24.936999999999998,1125,2,0.0,Nice and cozy apartment in the Design District,2,10,109,1.0,100.0,within an hour,62.0,92.0,25,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.0,9.0,62.0,0.0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Kamppi
121,28811855,9.0,1.0,1.0,0.0,4.45,1.0,1.0,2.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,16,9.0,10.0,0,0,0,0,Private room,60.16825,Helsingfors,10.0,24.92857,1125,1,0.82,Beautiful Room in Center,3,9,80,1.0,100.0,within an hour,62.0,92.0,71,Private room in apartment,Private room,private_room,Private room,4.5,9.0,62.0,0.87,13,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Etu-Töölö
122,42959628,10.0,1.0,1.0,0.0,,1.0,1.0,2.0,1,CANCEL_FLEXIBLE,9.0,Helsinki,0,10.0,9.0,0,0,1,0,Private room,60.19916,Helsingfors,10.0,24.937920000000002,1125,1,0.0,Welcome to a bright separate room,2,6,26,40.0,100.0,within an hour,55.0,97.0,0,Private room in guesthouse,Private room,private_room,Private room,,9.0,55.0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Pihlajisto
123,16781278,10.0,1.0,1.0,0.0,4.55,1.5,3.0,7.0,1,CANCEL_FLEXIBLE,9.0,Helsinki,53,10.0,9.0,0,0,0,0,Entire apartment,60.17267,Helsinki,10.0,24.92764,28,1,0.7,Spacious and Peaceful 2BR in the City,8,27,177,1.0,100.0,within a few hours,55.0,97.0,180,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5,9.0,55.0,0.85,16,109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Itä-Pasila
124,41546063,10.0,1.0,1.0,0.0,4.11,1.5,1.0,0.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,22,10.0,9.0,0,0,0,0,Entire apartment,60.1878,Helsinki,10.0,24.95504,30,1,0.98,Yksiö Kalliossa.,2,4,76,1.0,100.0,within an hour,55.0,97.0,9,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.0,9.0,55.0,0.98,11,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Kamppi
125,38829138,10.0,1.0,1.0,0.0,4.85,1.0,0.0,1.0,1,CANCEL_FLEXIBLE,9.0,Helsinki,22,10.0,9.0,0,0,0,1,Entire apartment,60.192,Helsinki,10.0,24.94591,1125,1,0.95,Renovated apartment in prime location in Helsinki,3,15,89,1.0,100.0,within an hour,55.0,97.0,20,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,9.0,55.0,0.97,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Vilhonvuori
126,26178103,10.0,1.0,1.0,0.0,4.77,1.0,0.0,3.0,0,CANCEL_MODERATE,9.0,Helsinki,22,10.0,9.0,0,0,0,1,Entire apartment,60.25701,Helsinki,10.0,24.95281,10,1,1.0,Stylish & trendy 65 m2 studio apartment with sauna,4,21,101,1.0,100.0,within an hour,55.0,97.0,70,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,9.0,55.0,0.88,11,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Kamppi
127,31798157,10.0,1.0,1.0,0.0,4.76,2.5,2.0,4.0,1,CANCEL_FLEXIBLE,9.0,Helsinki,0,10.0,9.0,0,0,0,0,Private room,60.24805,Helsinki,10.0,24.99067,21,1,1.0,Bright and cosy bedroom in Helsinki! With a sauna.,2,6,45,1.0,100.0,within an hour,55.0,97.0,37,Private room in apartment,Private room,private_room,Private room,5.0,9.0,55.0,0.9,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Ala-Malmi
128,41587894,10.0,1.0,1.0,0.0,5.0,1.5,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,0,10.0,9.0,0,0,0,1,Private room,60.18472,Helsinki,10.0,24.921310000000002,1125,1,0.8,Apartment ( Room 3) on the Main Street of Helsinki,2,12,86,1.0,90.0,within an hour,55.0,97.0,3,Private room in apartment,Private room,private_room,Private room,5.0,9.0,55.0,0.9,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Linjat
129,41852939,10.0,1.0,1.0,0.0,,1.0,1.0,2.0,1,CANCEL_MODERATE,9.0,Helsinki,0,10.0,9.0,0,0,0,0,Private room,60.23517,Helsinki,10.0,25.11892000000001,1125,1,0.9,Comy & cozy room in shared apartment ❤️Room 1,2,17,39,1.0,100.0,within an hour,55.0,97.0,1,Private room in apartment,Private room,private_room,Private room,,9.0,55.0,0.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Herttoniemenranta
