,id,accuracy_rating,allows_children,allows_infants,allows_pets,avg_rating,bathrooms,bedrooms,beds,can_instant_book,cancel_policy,checkin_rating,city,cleaning_fee,cleanliness_rating,communication_rating,host_verified,is_business_travel_ready,is_new_listing,is_super_host,kicker_content_message,latitude,localized_city,location_rating,longitude,max_nights,min_nights,monthly_price_factor,name,person_capacity,picture_count,price_string,property_type_id,response_rate,response_time,review_count,review_score,reviews_count,room_and_property_type,room_type,room_type_category,space_type,star_rating,value_rating,visible_review_count,weekly_price_factor,extra_people,security,air_conditioning,balcony,nature_and_views,bed_linen,tv,coffee_machine,cooking_basics,white_goods,elevator,child_friendly,parking,outdoor_space,host_greeting,internet,long_term_stays,private_entrance,paikkakunnat
130,19346473,10.0,1.0,1.0,0.0,4.86,1.0,1.0,1.0,1,CANCEL_MODERATE,9.0,Helsinki,43,10.0,9.0,0,0,0,1,Entire apartment,60.17167,Helsingfors,10.0,24.95815,40,1,0.8,"Modern, large studio apartment in city centre",3,7,141,1.0,100.0,within an hour,55.0,97.0,114,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,9.0,55.0,0.9,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Kumpula
131,42807038,10.0,1.0,1.0,0.0,,1.0,1.0,1.0,1,CANCEL_FLEXIBLE,9.0,Helsinki,0,10.0,9.0,0,0,1,0,Entire apartment,60.18622,Helsinki,10.0,24.91817,1125,1,0.7,Perfect Comfort in Töölö! 1-Bedroom Apartment,3,5,77,1.0,0.0,unknown,55.0,97.0,1,Entire apartment,Entire home/apt,entire_home,Entire apartment,,9.0,55.0,0.8,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Hernesaari
132,40086522,10.0,1.0,1.0,0.0,5.0,1.0,1.0,2.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,5,10.0,9.0,0,0,0,0,Private room,60.160830000000004,Helsinki,10.0,24.93896,1125,1,0.0,Private bedroom/shared home w. hostess/women only,2,28,72,1.0,100.0,within an hour,55.0,97.0,8,Private room in apartment,Private room,private_room,Private room,5.0,9.0,55.0,0.85,11,326,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Kamppi
133,42361882,10.0,1.0,1.0,0.0,,1.0,1.0,2.0,1,CANCEL_FLEXIBLE,9.0,Helsinki,5,10.0,9.0,0,0,1,0,Private room,60.270469999999996,Helsingfors,10.0,24.98566,7,1,0.8,Great Stay between Airport and City. With cats.,2,8,51,1.0,100.0,within a few hours,55.0,97.0,1,Private room in apartment,Private room,private_room,Private room,,9.0,55.0,0.9,0,109,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Kruununhaka
134,42430201,10.0,1.0,1.0,0.0,4.67,1.5,2.0,3.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,0,10.0,9.0,0,0,0,0,Entire apartment,60.233419999999995,Helsinki,10.0,25.08295,1125,1,0.0,Nice apartment 76 m² near shopping mall and metro,5,24,101,1.0,100.0,within an hour,55.0,97.0,3,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5,9.0,55.0,0.0,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,Länsi-Pasila
135,11015755,10.0,1.0,1.0,0.0,4.77,1.0,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,27,10.0,9.0,0,0,0,0,Entire condominium,60.18662,Helsinki,10.0,24.91615,365,1,0.0,Studio in Töölö,2,5,109,37.0,100.0,within an hour,55.0,97.0,130,Entire condominium,Entire home/apt,entire_home,Entire condominium,5.0,9.0,55.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Meri-Rastila
136,26129095,10.0,1.0,1.0,0.0,4.6,1.0,1.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,11,10.0,9.0,0,0,0,0,Private room,60.188419999999994,Helsinki,10.0,24.95945,40,1,0.88,Cozy Room in Kallio-Near Helsinki City Center,2,12,60,1.0,100.0,within an hour,55.0,97.0,63,Private room in apartment,Private room,private_room,Private room,4.5,9.0,55.0,0.93,11,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Itä-Pasila
137,24927687,9.0,1.0,1.0,0.0,4.96,1.0,1.0,2.0,1,CANCEL_MODERATE,9.0,Helsinki,53,9.0,10.0,0,0,0,1,Entire apartment,60.16265,Helsingfors,10.0,24.92809,1125,1,0.85,Charming studio with traditional Finnish breakfast,3,15,136,1.0,100.0,within an hour,11.0,89.0,112,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,9.0,11.0,0.95,22,109,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Harju
138,37470317,9.0,1.0,1.0,0.0,4.38,1.5,2.0,3.0,1,CANCEL_MODERATE,9.0,Helsinki,54,9.0,10.0,0,0,0,0,Entire apartment,60.16907,Helsinki,10.0,24.96501,1125,1,0.0,Luminous 97m2  2BR apt w/Sauna in Katajanokka,6,16,142,1.0,100.0,within an hour,11.0,89.0,8,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5,9.0,11.0,0.0,16,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Etu-Töölö
139,36755789,9.0,1.0,1.0,0.0,4.67,1.5,1.0,1.0,1,CANCEL_MODERATE,9.0,Helsinki,38,9.0,10.0,0,0,0,0,Entire condominium,60.16171,Helsinki,10.0,24.94647,35,1,0.9,Top floor studio in the heart of Helsinki,3,5,119,37.0,100.0,within an hour,11.0,89.0,14,Entire condominium,Entire home/apt,entire_home,Entire condominium,4.5,9.0,11.0,0.95,5,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Kamppi
140,28994173,9.0,1.0,1.0,0.0,4.72,2.0,2.0,2.0,1,CANCEL_MODERATE,9.0,Helsinki,54,9.0,10.0,0,0,0,0,Entire apartment,60.16781999999999,Helsinki,10.0,24.9317,1125,2,0.0,Stunning and bright central residence with sauna,8,21,231,1.0,100.0,within an hour,11.0,89.0,32,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5,9.0,11.0,0.0,16,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Etu-Töölö
141,40553766,9.0,1.0,1.0,0.0,,1.5,1.0,1.0,1,CANCEL_FLEXIBLE,9.0,Helsinki,0,9.0,10.0,0,0,0,0,Entire apartment,60.16689,Helsingfors,10.0,24.96669,1125,1,0.8,Charming flat with balcony in jugend Helsinki,2,22,126,1.0,100.0,within an hour,11.0,89.0,2,Entire apartment,Entire home/apt,entire_home,Entire apartment,,9.0,11.0,0.85,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Reimarla
142,2377035,9.0,1.0,1.0,0.0,4.78,1.0,1.0,1.0,0,CANCEL_MODERATE,9.0,Helsinki,49,9.0,10.0,0,0,0,0,Entire townhouse,60.18404,Helsinki,10.0,24.98257000000001,25,1,0.91,Elegant city apartment on top floor at the sea,2,36,119,36.0,100.0,within an hour,11.0,89.0,78,Entire townhouse,Entire home/apt,entire_home,Entire townhouse,5.0,9.0,11.0,0.93,16,163,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Harju
143,1714147,9.0,1.0,1.0,0.0,4.85,1.0,1.0,1.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,0,9.0,10.0,0,0,0,1,Private room,60.159890000000004,Helsinki,10.0,24.94821,1125,1,1.0,Top notch area if you want to be close to evthing.,1,24,77,37.0,80.0,within a few hours,11.0,89.0,142,Private room in condominium,Private room,private_room,Private room,5.0,9.0,11.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Kamppi
144,18682338,9.0,1.0,1.0,0.0,4.79,1.5,3.0,5.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,65,9.0,10.0,0,0,0,1,Entire apartment,60.16143,Helsinki,10.0,24.92022,1125,1,0.0,"LUXURY 3 BEDROOM, SAUNA, BALCONY",10,29,128,1.0,100.0,within an hour,11.0,89.0,200,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,9.0,11.0,0.0,16,272,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Punavuori
145,19667533,9.0,1.0,1.0,0.0,4.27,1.0,1.0,2.0,1,CANCEL_MODERATE,9.0,Helsinki,38,9.0,10.0,0,0,0,0,Entire apartment,60.169259999999994,Helsinki,10.0,24.92546,1125,2,0.0,Unique studio in the heart of Helsinki,4,23,109,1.0,100.0,within an hour,11.0,89.0,63,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5,9.0,11.0,0.0,16,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Patola
146,36219853,9.0,1.0,1.0,0.0,4.6,1.0,2.0,7.0,1,CANCEL_MODERATE,9.0,Helsinki,33,9.0,10.0,0,0,0,0,Entire apartment,60.24654,Helsinki,10.0,24.88457,30,1,0.75,Helsinki Hide Away,8,10,83,1.0,100.0,within an hour,11.0,89.0,48,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5,9.0,11.0,1.0,8,217,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Siltasaari
147,36379385,9.0,1.0,1.0,0.0,4.8,1.5,1.0,1.0,1,CANCEL_MODERATE,9.0,Helsinki,33,9.0,10.0,0,0,0,0,Private room,60.18728,Helsinki,10.0,24.870639999999998,1125,1,0.9,Single Room on  Beautiful Island,1,8,69,2.0,100.0,within an hour,11.0,89.0,15,Private room in house,Private room,private_room,Private room,5.0,9.0,11.0,0.95,0,217,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,Kluuvi
148,42733399,9.0,1.0,1.0,0.0,,1.5,3.0,6.0,1,CANCEL_MODERATE,9.0,Helsinki,76,9.0,10.0,0,0,1,0,Entire condominium,60.17213,Helsinki,10.0,24.94471,1125,2,0.0,Stunning 95m2 apartment with sauna in Kaisaniemi,8,16,168,37.0,100.0,within an hour,11.0,89.0,0,Entire condominium,Entire home/apt,entire_home,Entire condominium,,9.0,11.0,0.0,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Punavuori
149,26129212,9.0,1.0,1.0,0.0,4.87,1.0,1.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,11,9.0,10.0,0,0,0,0,Private room,60.186659999999996,Helsinki,10.0,24.958479999999998,1125,1,0.0,Lovely room of heart in the Kallio,2,13,60,1.0,100.0,within an hour,11.0,89.0,39,Private room in apartment,Private room,private_room,Private room,5.0,9.0,11.0,0.0,11,109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Ullanlinna
150,28929171,9.0,1.0,1.0,0.0,,1.5,1.0,0.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,8,9.0,10.0,0,0,0,0,Private room,60.16568,Helsingfors,10.0,24.97607,1125,1,0.82,Spacious Room,2,11,41,1.0,70.0,within a day,11.0,89.0,1,Private room in apartment,Private room,private_room,Private room,,9.0,11.0,0.9,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Tapanila
151,26217722,9.0,1.0,1.0,1.0,4.56,1.5,2.0,5.0,1,CANCEL_MODERATE,10.0,Helsinki,43,8.0,10.0,0,0,0,0,Entire apartment,60.16952,Helsinki,9.0,24.933239999999998,1125,2,0.0,Enjoy luxurious 76m2+sauna stay in Kamppi Center!,7,16,231,1.0,100.0,within an hour,9.0,82.0,41,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5,9.0,9.0,0.0,16,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Punavuori
152,19711057,9.0,1.0,1.0,1.0,4.62,1.5,1.0,1.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,11,8.0,10.0,0,0,0,0,Private room,60.16569000000001,Helsinki,9.0,24.97589,1125,1,0.6,Private room,2,9,59,1.0,70.0,within a day,9.0,82.0,43,Private room in apartment,Private room,private_room,Private room,4.5,9.0,9.0,0.88,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Itä-Pasila
153,21324895,9.0,1.0,1.0,1.0,4.34,1.0,1.0,1.0,1,CANCEL_MODERATE,10.0,Helsinki,38,8.0,10.0,0,0,0,0,Entire apartment,60.186809999999994,Helsinki,9.0,24.95636,180,1,0.82,Cool Flat in Hipster Kallio!!!,3,15,104,1.0,67.0,within a few hours,9.0,82.0,91,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5,9.0,9.0,0.9,11,163,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Kamppi
154,32101044,9.0,1.0,1.0,1.0,4.67,1.0,1.0,2.0,1,CANCEL_MODERATE,10.0,Helsinki,27,8.0,10.0,0,0,0,0,Entire apartment,60.19455,Helsingfors,9.0,24.9566,20,2,0.85,"Spacious, stylish apartment near the city centre",3,7,114,1.0,100.0,within an hour,9.0,82.0,39,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5,9.0,9.0,0.88,16,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Kamppi
155,41798417,9.0,1.0,1.0,1.0,,4.0,1.0,3.0,1,CANCEL_FLEXIBLE,10.0,Helsinki,0,8.0,10.0,0,0,0,0,Hostel room,60.17863000000001,Helsingfors,9.0,24.95825,1125,1,0.0,Семейный номер. №7 · Hotel-hostel INNTOURIST in the CENTER of Helsinki,4,15,73,45.0,100.0,within an hour,9.0,82.0,1,Private room in hostel,Private room,private_room,Hostel room,,9.0,9.0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Kluuvi
156,21584437,9.0,1.0,1.0,1.0,4.49,1.5,1.0,2.0,1,CANCEL_MODERATE,10.0,Helsinki,38,8.0,10.0,0,0,0,0,Entire apartment,60.21524,Helsinki,9.0,24.95669,30,1,0.78,Peacefull home in Käpylä and on the airport route,3,15,102,1.0,100.0,within an hour,9.0,82.0,83,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5,9.0,9.0,0.86,11,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Vesala
157,27600932,9.0,1.0,1.0,1.0,4.9,1.5,0.0,1.0,0,CANCEL_FLEXIBLE,10.0,Helsinki,0,8.0,10.0,0,0,0,1,Entire apartment,60.19441,Helsinki,9.0,24.95731,1125,1,1.0,"Stylish flat in Vallila/Kallio, perfect location",3,7,109,1.0,70.0,within a few hours,9.0,82.0,82,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,9.0,9.0,0.78,43,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Etu-Töölö
158,26627094,9.0,1.0,1.0,1.0,4.92,1.0,3.0,7.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,54,8.0,10.0,0,0,0,1,Entire apartment,60.17155,Helsinki,9.0,24.94493,1125,1,0.0,Downtown glamorous beauty,16,55,251,1.0,100.0,within an hour,9.0,82.0,198,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,9.0,9.0,0.0,33,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Punavuori
159,11930159,9.0,1.0,1.0,1.0,4.57,1.0,1.0,2.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,16,8.0,10.0,0,0,0,0,Entire apartment,60.16173000000001,Helsinki,9.0,24.93862,1125,1,0.92,Best Place to Sleep in Helsinki!,4,13,112,1.0,100.0,within an hour,9.0,82.0,58,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5,9.0,9.0,0.95,11,163,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Alppikylä
160,16036201,9.0,1.0,1.0,1.0,4.33,1.0,1.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,16,8.0,10.0,0,0,0,0,Private room,60.16876,Helsinki,9.0,24.92592,1125,1,0.85,Cozy room in the heart of Helsinki,2,11,76,1.0,100.0,within an hour,9.0,82.0,99,Private room in apartment,Private room,private_room,Private room,4.5,9.0,9.0,0.95,11,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Kaartinkaupunki
161,30857170,9.0,1.0,1.0,1.0,4.94,1.0,1.0,2.0,1,CANCEL_FLEXIBLE,10.0,Helsinki,27,8.0,10.0,0,0,0,0,Entire apartment,60.17178000000001,Helsinki,9.0,24.94564,28,1,0.8,A Roomy  Art Nouveau Flat -next to the Railway Stn,4,20,172,1.0,100.0,within a few hours,9.0,82.0,93,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,9.0,9.0,0.9,11,109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Vallila
162,42749304,9.0,1.0,1.0,1.0,,1.0,1.0,2.0,1,CANCEL_MODERATE,10.0,Helsinki,38,8.0,10.0,0,0,1,0,Entire condominium,60.16678,Helsingfors,9.0,24.93096,1125,2,0.0,Unique 1BR apartment in the heart of the city,3,12,115,37.0,100.0,within an hour,9.0,82.0,0,Entire condominium,Entire home/apt,entire_home,Entire condominium,,9.0,9.0,0.0,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Kamppi
163,37322868,9.0,1.0,1.0,1.0,4.75,2.0,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,22,8.0,10.0,0,0,0,0,Private room,60.239,Helsinki,9.0,24.96677,4,1,0.0,Cabin in the woods,2,5,49,38.0,0.0,within an hour,9.0,82.0,8,Private room in bungalow,Private room,private_room,Private room,5.0,9.0,9.0,0.0,11,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Kamppi
164,41444017,9.0,1.0,1.0,1.0,5.0,1.5,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,16,8.0,10.0,0,0,0,1,Private room,60.18656,Helsinki,9.0,24.91998,1125,1,0.8,Apartment (Room 1) on the Main Street of Helsinki,2,12,105,1.0,90.0,within an hour,9.0,82.0,3,Private room in apartment,Private room,private_room,Private room,5.0,9.0,9.0,0.9,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Kamppi
165,1993764,10.0,1.0,1.0,0.0,4.47,1.0,1.0,4.0,1,CANCEL_MODERATE,10.0,Helsinki,22,9.0,10.0,0,0,0,0,Entire apartment,60.1557,Helsinki,10.0,24.947860000000002,1125,1,0.75,Helsinki central luxury with sauna,4,25,141,1.0,100.0,within an hour,14.0,93.0,112,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5,10.0,14.0,0.95,11,98,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Kamppi
166,41977582,10.0,1.0,1.0,0.0,,1.0,1.0,1.0,1,CANCEL_FLEXIBLE,10.0,Helsinki,0,9.0,10.0,0,0,0,0,Private room,60.23666,Helsinki,10.0,25.11778,1125,1,0.0,Comy & cozy room in shared apartment ❤️Room 2,2,14,35,1.0,100.0,within an hour,14.0,93.0,0,Private room in apartment,Private room,private_room,Private room,,10.0,14.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Kluuvi
167,40676648,10.0,1.0,1.0,0.0,4.8,1.0,1.0,4.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,33,9.0,10.0,0,0,0,1,Entire apartment,60.17333000000001,Helsinki,10.0,24.95121,1125,1,0.0,Downtown Majestic Beauty,6,8,141,1.0,100.0,within an hour,14.0,93.0,10,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,10.0,14.0,0.0,22,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Roihuvuori
168,36549681,10.0,1.0,1.0,0.0,4.92,1.0,1.0,1.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,0,9.0,10.0,0,0,0,0,Private room,60.16038,Helsinki,10.0,24.94245,4,1,0.0,Private debroom in Eira – 1km from the center,2,1,63,1.0,100.0,within an hour,14.0,93.0,52,Private room in apartment,Private room,private_room,Private room,5.0,10.0,14.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Kamppi
169,25242999,10.0,1.0,1.0,0.0,4.73,1.5,1.0,2.0,1,CANCEL_FLEXIBLE,10.0,Helsinki,33,9.0,10.0,0,0,0,1,Entire apartment,60.174380000000006,Helsinki,10.0,24.91733,1125,1,0.9,Spacious and stylish south facing city apartment,5,20,153,1.0,100.0,within an hour,14.0,93.0,51,Entire apartment,Entire home/apt,entire_home,Entire apartment,5.0,10.0,14.0,0.95,33,326,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,Kruununhaka
170,33382518,10.0,1.0,1.0,0.0,4.66,1.0,1.0,4.0,1,CANCEL_MODERATE,10.0,Helsinki,22,9.0,10.0,0,0,0,0,Entire condominium,60.15745,Helsingfors,10.0,24.95143,31,1,0.8,Peaceful two-room-flat in an upscale district,4,11,114,37.0,100.0,within a few hours,14.0,93.0,41,Entire condominium,Entire home/apt,entire_home,Entire condominium,4.5,10.0,14.0,0.0,16,109,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Kamppi
171,32160996,10.0,1.0,1.0,0.0,4.88,1.5,1.0,2.0,1,CANCEL_MODERATE,10.0,Helsinki,33,9.0,10.0,0,0,0,1,Entire condominium,60.16624,Helsinki,10.0,24.93037,1125,1,0.77,Cozy apartment in heart of Helsinki with parking,4,6,179,37.0,100.0,within an hour,14.0,93.0,24,Entire condominium,Entire home/apt,entire_home,Entire condominium,5.0,10.0,14.0,0.91,11,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Siltasaari
172,35302325,10.0,1.0,1.0,0.0,4.72,1.5,1.0,1.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,5,9.0,10.0,0,0,0,0,Private room,60.15586,Helsingfors,10.0,24.931639999999998,17,1,1.0,"Shared flat, private cute room",2,2,71,1.0,100.0,within an hour,14.0,93.0,43,Private room in apartment,Private room,private_room,Private room,4.5,10.0,14.0,0.97,16,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Konala
173,15822795,10.0,1.0,1.0,0.0,4.69,1.0,1.0,3.0,1,CANCEL_FLEXIBLE,10.0,Helsinki,16,9.0,10.0,0,0,0,0,Entire apartment,60.23305,Helsinki,10.0,25.01565,1125,1,0.75,Homy two-room apartment close to everything,5,24,109,1.0,100.0,within an hour,14.0,93.0,91,Entire apartment,Entire home/apt,entire_home,Entire apartment,4.5,10.0,14.0,0.85,0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Latokartano
